bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,
BC25XXA06JOR,,0000-100030,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,BC25XXA06JORWATER,,,,,,,,
BC25XXA06JOR,,0000-100090,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,BC25XXA06JORAGG1,,,,,,,,
BC25XXA06JOR,,0000-100091,,,1350,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,BC25XXA06JORAGG2,,,,,,,,
BC25XXA06JOR,,0000-100092,,,200,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,BC25XXA06JORAGG3,,,,,,,,
BC25XXA06JOR,,0000-100094,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,BC25XXA06JORSAND,,,,,,,,
BC25XXA06JOR,,0000-100093,,,400,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,BC25XXA06JORSTONE DUST,,,,,,,,
BC25XXA06JOR,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,BC25XXA06JORFLBNF-15,,,,,,,,
BC25XXA06JOR,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,BC25XXA06JORFLB-RPF34,,,,,,,,
BC25XXA06JOR,,0002-100449,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,BC25XXA06JORFLBPD-14,,,,,,,,
VIPER350-12,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,VIPER350-12FA,,,,,,,,
VIPER350-12,,0000-100030,,,120,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,VIPER350-12WATER,,,,,,,,
VIPER350-12,,0000-100094,,,332,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,VIPER350-12SAND,,,,,,,,
VIPER350-12,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,VIPER350-12FLBNF-15,,,,,,,,
VIPER350-12,,0002-100442,,,10.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,VIPER350-12FLB-RPF34,,,,,,,,
VIPER350-12,,0002-100449,,,0.600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,VIPER350-12FLBPD-14,,,,,,,,
VIPER350-12,,0000-100060,,,600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN VAS,VIPER350-12SEMEN VAS,,,,,,,,
VIPER350-12,,0000-100062,,,330,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST V,VIPER350-12STONE DUST V,,,,,,,,
VIPER350-12,,0000-100063,,,427,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1 VAS,VIPER350-12AGG1 VAS,,,,,,,,
VIPER350-12,,0000-100064,,,641,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2 VAS,VIPER350-12AGG2 VAS,,,,,,,,
VIPER350-12,,0000-100065,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3 VAS,VIPER350-12AGG3 VAS,,,,,,,,
VIPER350-1D,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,VIPER350-1DFA,,,,,,,,
VIPER350-1D,,0000-100030,,,120,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,VIPER350-1DWATER,,,,,,,,
VIPER350-1D,,0000-100094,,,332,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,VIPER350-1DSAND,,,,,,,,
VIPER350-1D,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,VIPER350-1DFLBNF-15,,,,,,,,
VIPER350-1D,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,VIPER350-1DFLB-RPF34,,,,,,,,
VIPER350-1D,,0002-100449,,,0.600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,VIPER350-1DFLBPD-14,,,,,,,,
VIPER350-1D,,0000-100060,,,600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN VAS,VIPER350-1DSEMEN VAS,,,,,,,,
VIPER350-1D,,0000-100062,,,330,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST V,VIPER350-1DSTONE DUST V,,,,,,,,
VIPER350-1D,,0000-100063,,,427,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1 VAS,VIPER350-1DAGG1 VAS,,,,,,,,
VIPER350-1D,,0000-100064,,,641,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2 VAS,VIPER350-1DAGG2 VAS,,,,,,,,
VIPER350-1D,,0000-100065,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3 VAS,VIPER350-1DAGG3 VAS,,,,,,,,
VIPER400-08,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,VIPER400-08FA,,,,,,,,
VIPER400-08,,0000-100030,,,120,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,VIPER400-08WATER,,,,,,,,
VIPER400-08,,0000-100094,,,332,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,VIPER400-08SAND,,,,,,,,
VIPER400-08,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,VIPER400-08FLBNF-15,,,,,,,,
VIPER400-08,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,VIPER400-08FLB-RPF34,,,,,,,,
VIPER400-08,,0002-100449,,,0.600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,VIPER400-08FLBPD-14,,,,,,,,
VIPER400-08,,0000-100060,,,600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN VAS,VIPER400-08SEMEN VAS,,,,,,,,
VIPER400-08,,0000-100062,,,330,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST V,VIPER400-08STONE DUST V,,,,,,,,
VIPER400-08,,0000-100063,,,427,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1 VAS,VIPER400-08AGG1 VAS,,,,,,,,
VIPER400-08,,0000-100064,,,641,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2 VAS,VIPER400-08AGG2 VAS,,,,,,,,
VIPER400-08,,0000-100065,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3 VAS,VIPER400-08AGG3 VAS,,,,,,,,
VIPER45-1D,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,VIPER45-1DFA,,,,,,,,
VIPER45-1D,,0000-100030,,,120,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,VIPER45-1DWATER,,,,,,,,
VIPER45-1D,,0000-100094,,,332,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,VIPER45-1DSAND,,,,,,,,
VIPER45-1D,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,VIPER45-1DFLBNF-15,,,,,,,,
VIPER45-1D,,0002-100442,,,10.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,VIPER45-1DFLB-RPF34,,,,,,,,
VIPER45-1D,,0002-100449,,,0.900,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,VIPER45-1DFLBPD-14,,,,,,,,
VIPER45-1D,,0000-100060,,,600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN VAS,VIPER45-1DSEMEN VAS,,,,,,,,
VIPER45-1D,,0000-100062,,,330,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST V,VIPER45-1DSTONE DUST V,,,,,,,,
VIPER45-1D,,0000-100063,,,427,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1 VAS,VIPER45-1DAGG1 VAS,,,,,,,,
VIPER45-1D,,0000-100064,,,641,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2 VAS,VIPER45-1DAGG2 VAS,,,,,,,,
VIPER45-1D,,0000-100065,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3 VAS,VIPER45-1DAGG3 VAS,,,,,,,,
VIPER45-1DC,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,VIPER45-1DCFA,,,,,,,,
VIPER45-1DC,,0000-100030,,,120,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,VIPER45-1DCWATER,,,,,,,,
VIPER45-1DC,,0000-100094,,,332,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,VIPER45-1DCSAND,,,,,,,,
VIPER45-1DC,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,VIPER45-1DCFLBNF-15,,,,,,,,
VIPER45-1DC,,0002-100442,,,9.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,VIPER45-1DCFLB-RPF34,,,,,,,,
VIPER45-1DC,,0002-100449,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,VIPER45-1DCFLBPD-14,,,,,,,,
VIPER45-1DC,,0000-100060,,,600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN VAS,VIPER45-1DCSEMEN VAS,,,,,,,,
VIPER45-1DC,,0000-100062,,,330,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST V,VIPER45-1DCSTONE DUST V,,,,,,,,
VIPER45-1DC,,0000-100063,,,1068,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1 VAS,VIPER45-1DCAGG1 VAS,,,,,,,,
VIPER45-1DC,,0000-100064,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2 VAS,VIPER45-1DCAGG2 VAS,,,,,,,,
VIPER45-1DC,,0000-100065,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3 VAS,VIPER45-1DCAGG3 VAS,,,,,,,,
VIPER45-3D,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,VIPER45-3DFA,,,,,,,,
VIPER45-3D,,0000-100011,,,540,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,VIPER45-3DSEMEN,,,,,,,,
VIPER45-3D,,0000-100030,,,145,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,VIPER45-3DWATER,,,,,,,,
VIPER45-3D,,0000-100090,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,VIPER45-3DAGG1,,,,,,,,
VIPER45-3D,,0000-100091,,,443,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,VIPER45-3DAGG2,,,,,,,,
VIPER45-3D,,0000-100092,,,660,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,VIPER45-3DAGG3,,,,,,,,
VIPER45-3D,,0000-100094,,,443,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,VIPER45-3DSAND,,,,,,,,
VIPER45-3D,,0000-100093,,,187,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,VIPER45-3DSTONE DUST,,,,,,,,
VIPER45-3D,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,VIPER45-3DFLBNF-15,,,,,,,,
VIPER45-3D,,0002-100442,,,4.200,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,VIPER45-3DFLB-RPF34,,,,,,,,
VIPER45-3D,,0002-100449,,,1.350,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,VIPER45-3DFLBPD-14,,,,,,,,
VIPER45-3DC,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,VIPER45-3DCFA,,,,,,,,
VIPER45-3DC,,0000-100011,,,540,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,VIPER45-3DCSEMEN,,,,,,,,
VIPER45-3DC,,0000-100030,,,145,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,VIPER45-3DCWATER,,,,,,,,
VIPER45-3DC,,0000-100090,,,1103,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,VIPER45-3DCAGG1,,,,,,,,
VIPER45-3DC,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,VIPER45-3DCAGG2,,,,,,,,
VIPER45-3DC,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,VIPER45-3DCAGG3,,,,,,,,
VIPER45-3DC,,0000-100094,,,443,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,VIPER45-3DCSAND,,,,,,,,
VIPER45-3DC,,0000-100093,,,187,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,VIPER45-3DCSTONE DUST,,,,,,,,
VIPER45-3DC,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,VIPER45-3DCFLBNF-15,,,,,,,,
VIPER45-3DC,,0002-100442,,,5.500,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,VIPER45-3DCFLB-RPF34,,,,,,,,
VIPER45-3DC,,0002-100449,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,VIPER45-3DCFLBPD-14,,,,,,,,
