bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,,
10FU12A06R1X,,0000-100094,,,594,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10FU12A06R1XSAND,,,,,,,,,
10FU12A06R1X,,0000-100093,,,151,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10FU12A06R1XSTONE DUST,,,,,,,,,
10FU12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10FU12A06R1XFLBNF-15,,,,,,,,,
10FU12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10FU12A06R1XFLB-RPF34,,,,,,,,,
10FU12A06R1X,,0002-100449,,,0.720,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10FU12A06R1XFLBPD-14,,,,,,,,,
10FU12A06XXX,,0000-000015,,,36,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10FU12A06XXXFA,,,,,,,,,
10FU12A06XXX,,0000-100011,,,145,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10FU12A06XXXSEMEN,,,,,,,,,
10FU12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10FU12A06XXXWATER,,,,,,,,,
10FU12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10FU12A06XXXAGG1,1,10FU12A06XXXAGG1,236.6,10FU12A06XXXAGG2,946.4,1183,20%,20%,237
10FU12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10FU12A06XXXAGG2,1,10FU12A06XXXAGG1,236.6,10FU12A06XXXAGG2,946.4,1183,80%,80%,946
10FU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10FU12A06XXXAGG3,,,,,,,,,
10FU12A06XXX,,0000-100094,,,601,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10FU12A06XXXSAND,,,,,,,,,
10FU12A06XXX,,0000-100093,,,153,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10FU12A06XXXSTONE DUST,,,,,,,,,
10FU12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10FU12A06XXXFLBNF-15,,,,,,,,,
10FU12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10FU12A06XXXFLB-RPF34,,,,,,,,,
10FU12A06XXX,,0002-100449,,,0.610,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10FU12A06XXXFLBPD-14,,,,,,,,,
10MN12A06R1X,,0000-000015,,,51,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10MN12A06R1XFA,,,,,,,,,
10MN12A06R1X,,0000-100011,,,153,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10MN12A06R1XSEMEN,,,,,,,,,
10MN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10MN12A06R1XWATER,,,,,,,,,
10MN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10MN12A06R1XAGG1,1,10MN12A06R1XAGG1,236.6,10MN12A06R1XAGG2,946.4,1183,20%,20%,237
10MN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10MN12A06R1XAGG2,1,10MN12A06R1XAGG1,236.6,10MN12A06R1XAGG2,946.4,1183,80%,80%,946
10MN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10MN12A06R1XAGG3,,,,,,,,,
10MN12A06R1X,,0000-100094,,,577,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10MN12A06R1XSAND,,,,,,,,,
10MN12A06R1X,,0000-100093,,,147,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10MN12A06R1XSTONE DUST,,,,,,,,,
10MN12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10MN12A06R1XFLBNF-15,,,,,,,,,
10MN12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10MN12A06R1XFLB-RPF34,,,,,,,,,
10MN12A06R1X,,0002-100449,,,0.800,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10MN12A06R1XFLBPD-14,,,,,,,,,
10MN12A06XXX,,0000-000015,,,50,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10MN12A06XXXFA,,,,,,,,,
10MN12A06XXX,,0000-100011,,,151,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10MN12A06XXXSEMEN,,,,,,,,,
10MN12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10MN12A06XXXWATER,,,,,,,,,
10MN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10MN12A06XXXAGG1,1,10MN12A06XXXAGG1,236.6,10MN12A06XXXAGG2,946.4,1183,20%,20%,237
10MN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10MN12A06XXXAGG2,1,10MN12A06XXXAGG1,236.6,10MN12A06XXXAGG2,946.4,1183,80%,80%,946
10MN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10MN12A06XXXAGG3,,,,,,,,,
10MN12A06XXX,,0000-100094,,,584,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10MN12A06XXXSAND,,,,,,,,,
10MN12A06XXX,,0000-100093,,,149,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10MN12A06XXXSTONE DUST,,,,,,,,,
10MN12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10MN12A06XXXFLBNF-15,,,,,,,,,
10MN12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10MN12A06XXXFLB-RPF34,,,,,,,,,
10MN12A06XXX,,0002-100449,,,0.670,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10MN12A06XXXFLBPD-14,,,,,,,,,
10MU12A06R1X,,0000-000015,,,40,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10MU12A06R1XFA,,,,,,,,,
10MU12A06R1X,,0000-100011,,,160,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10MU12A06R1XSEMEN,,,,,,,,,
10MU12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10MU12A06R1XWATER,,,,,,,,,
10MU12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10MU12A06R1XAGG1,1,10MU12A06R1XAGG1,236.6,10MU12A06R1XAGG2,946.4,1183,20%,20%,237
10MU12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10MU12A06R1XAGG2,1,10MU12A06R1XAGG1,236.6,10MU12A06R1XAGG2,946.4,1183,80%,80%,946
10MU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10MU12A06R1XAGG3,,,,,,,,,
10MU12A06R1X,,0000-100094,,,582,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10MU12A06R1XSAND,,,,,,,,,
10MU12A06R1X,,0000-100093,,,148,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10MU12A06R1XSTONE DUST,,,,,,,,,
10MU12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10MU12A06R1XFLBNF-15,,,,,,,,,
10MU12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10MU12A06R1XFLB-RPF34,,,,,,,,,
10MU12A06R1X,,0002-100449,,,0.780,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10MU12A06R1XFLBPD-14,,,,,,,,,
10MU12A06XXX,,0000-000015,,,39,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10MU12A06XXXFA,,,,,,,,,
10MU12A06XXX,,0000-100011,,,158,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10MU12A06XXXSEMEN,,,,,,,,,
10MU12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10MU12A06XXXWATER,,,,,,,,,
10MU12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10MU12A06XXXAGG1,1,10MU12A06XXXAGG1,236.6,10MU12A06XXXAGG2,946.4,1183,20%,20%,237
10MU12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10MU12A06XXXAGG2,1,10MU12A06XXXAGG1,236.6,10MU12A06XXXAGG2,946.4,1183,80%,80%,946
10MU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10MU12A06XXXAGG3,,,,,,,,,
10MU12A06XXX,,0000-100094,,,590,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10MU12A06XXXSAND,,,,,,,,,
10MU12A06XXX,,0000-100093,,,150,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10MU12A06XXXSTONE DUST,,,,,,,,,
10MU12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10MU12A06XXXFLBNF-15,,,,,,,,,
10MU12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10MU12A06XXXFLB-RPF34,,,,,,,,,
10MU12A06XXX,,0002-100449,,,0.660,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10MU12A06XXXFLBPD-14,,,,,,,,,
10MX10A06GAP,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10MX10A06GAPFA,,,,,,,,,
10MX10A06GAP,,0000-100011,,,192,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10MX10A06GAPSEMEN,,,,,,,,,
10MX10A06GAP,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10MX10A06GAPWATER,,,,,,,,,
10MX10A06GAP,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10MX10A06GAPAGG1,1,10MX10A06GAPAGG1,236.6,10MX10A06GAPAGG2,946.4,1183,20%,20%,237
10MX10A06GAP,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10MX10A06GAPAGG2,1,10MX10A06GAPAGG1,236.6,10MX10A06GAPAGG2,946.4,1183,80%,80%,946
10MX10A06GAP,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10MX10A06GAPAGG3,,,,,,,,,
10MX10A06GAP,,0000-100094,,,596,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10MX10A06GAPSAND,,,,,,,,,
10MX10A06GAP,,0000-100093,,,152,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10MX10A06GAPSTONE DUST,,,,,,,,,
10MX10A06GAP,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10MX10A06GAPFLBNF-15,,,,,,,,,
10MX10A06GAP,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10MX10A06GAPFLB-RPF34,,,,,,,,,
10MX10A06GAP,,0002-100449,,,0.647,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10MX10A06GAPFLBPD-14,,,,,,,,,
10MX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10MX12A06R1XFA,,,,,,,,,
10MX12A06R1X,,0000-100011,,,193,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10MX12A06R1XSEMEN,,,,,,,,,
10MX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10MX12A06R1XWATER,,,,,,,,,
10MX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10MX12A06R1XAGG1,1,10MX12A06R1XAGG1,236.6,10MX12A06R1XAGG2,946.4,1183,20%,20%,237
10MX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10MX12A06R1XAGG2,1,10MX12A06R1XAGG1,236.6,10MX12A06R1XAGG2,946.4,1183,80%,80%,946
10MX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10MX12A06R1XAGG3,,,,,,,,,
10MX12A06R1X,,0000-100094,,,585,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10MX12A06R1XSAND,,,,,,,,,
10MX12A06R1X,,0000-100093,,,149,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10MX12A06R1XSTONE DUST,,,,,,,,,
10MX12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10MX12A06R1XFLBNF-15,,,,,,,,,
10MX12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10MX12A06R1XFLB-RPF34,,,,,,,,,
10MX12A06R1X,,0002-100449,,,0.760,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10MX12A06R1XFLBPD-14,,,,,,,,,
10MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10MX12A06XXXFA,,,,,,,,,
10MX12A06XXX,,0000-100011,,,191,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10MX12A06XXXSEMEN,,,,,,,,,
10MX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10MX12A06XXXWATER,,,,,,,,,
10MX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10MX12A06XXXAGG1,1,10MX12A06XXXAGG1,236.6,10MX12A06XXXAGG2,946.4,1183,20%,20%,237
10MX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10MX12A06XXXAGG2,1,10MX12A06XXXAGG1,236.6,10MX12A06XXXAGG2,946.4,1183,80%,80%,946
10MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10MX12A06XXXAGG3,,,,,,,,,
10MX12A06XXX,,0000-100094,,,592,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10MX12A06XXXSAND,,,,,,,,,
10MX12A06XXX,,0000-100093,,,151,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10MX12A06XXXSTONE DUST,,,,,,,,,
10MX12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10MX12A06XXXFLBNF-15,,,,,,,,,
10MX12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10MX12A06XXXFLB-RPF34,,,,,,,,,
10MX12A06XXX,,0002-100449,,,0.640,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10MX12A06XXXFLBPD-14,,,,,,,,,
10PX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10PX12A06R1XFA,,,,,,,,,
10PX12A06R1X,,0000-100011,,,179,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10PX12A06R1XSEMEN,,,,,,,,,
10PX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10PX12A06R1XWATER,,,,,,,,,
10PX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10PX12A06R1XAGG1,1,10PX12A06R1XAGG1,236.6,10PX12A06R1XAGG2,946.4,1183,20%,20%,237
10PX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10PX12A06R1XAGG2,1,10PX12A06R1XAGG1,236.6,10PX12A06R1XAGG2,946.4,1183,80%,80%,946
10PX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10PX12A06R1XAGG3,,,,,,,,,
10PX12A06R1X,,0000-100094,,,594,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,10PX12A06R1XSAND,,,,,,,,,
10PX12A06R1X,,0000-100093,,,151,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,10PX12A06R1XSTONE DUST,,,,,,,,,
10PX12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,10PX12A06R1XFLBNF-15,,,,,,,,,
10PX12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,10PX12A06R1XFLB-RPF34,,,,,,,,,
10PX12A06R1X,,0002-100449,,,0.700,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,10PX12A06R1XFLBPD-14,,,,,,,,,
10PX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,10PX12A06XXXFA,,,,,,,,,
10PX12A06XXX,,0000-100011,,,176,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,10PX12A06XXXSEMEN,,,,,,,,,
10PX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,10PX12A06XXXWATER,,,,,,,,,
10PX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,10PX12A06XXXAGG1,1,10PX12A06XXXAGG1,236.6,10PX12A06XXXAGG2,946.4,1183,20%,20%,237
10PX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,10PX12A06XXXAGG2,1,10PX12A06XXXAGG1,236.6,10PX12A06XXXAGG2,946.4,1183,80%,80%,946
10PX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,10PX12A06XXXAGG3,,,,,,,,,
